ID	Name	Eccentricity	Perigee	Res_100	Res_200	Res_300	Res_400	Res_500	Res_600	Res_700	Res_800	Res_900	Res_1000
659	THOR ABLESTAR DEB	0.0587349	941.617	4.16013	1.04015	0.462296	0.260044	0.166429	0.115575	0.0849127	0.0650115	0.051367	0.0416081
660	THOR ABLESTAR DEB	0.0038503	661.855	3.37579	0.844002	0.375117	0.211004	0.135043	0.0937804	0.0688999	0.0527515	0.0416805	0.033761
669	THOR ABLESTAR R/B	0.002533	1065.22	3.54995	0.887544	0.394469	0.22189	0.14201	0.0986181	0.0724541	0.055473	0.0438303	0.0355034
670	TRANSIT 5B-1	0.0043021	1058.06	3.56525	0.891372	0.39617	0.222847	0.142622	0.0990434	0.0727667	0.0557122	0.0440197	0.0356562
671	RADIATION SAT (5E 1)	0.0042155	1056.79	3.56367	0.890975	0.395994	0.222748	0.142559	0.0989996	0.0727342	0.0556875	0.0439999	0.0356404
672	THOR ABLESTAR DEB	0.0034602	986.068	3.5246	0.881208	0.391652	0.220305	0.140997	0.0979138	0.071937	0.0550768	0.0435175	0.0352498
694	ATLAS CENTAUR 2 R/B	0.0585188	462.782	3.89438	0.973703	0.432765	0.243432	0.155797	0.108193	0.0794889	0.0608583	0.048086	0.0389503
698	ATLAS CENTAUR 2 DEB	0.054807	601.039	3.92661	0.981742	0.436335	0.245441	0.157084	0.109086	0.0801446	0.0613612	0.048483	0.0392711
700	ATLAS CENTAUR 2 DEB	0.0724064	575.346	4.12995	1.03259	0.458934	0.258153	0.165219	0.114735	0.0842958	0.0645389	0.0509939	0.0413053
701	ATLAS CENTAUR 2 DEB	0.0528937	588.89	3.89507	0.973843	0.43283	0.243468	0.15582	0.108209	0.0795001	0.0608676	0.0480933	0.0389561
703	THOR ABLESTAR R/B	0.0017415	1056.94	3.53993	0.885037	0.393355	0.221264	0.141609	0.0983399	0.0722499	0.0553163	0.0437069	0.0354029
704	TRANSIT 5B-2	0.0036226	1053.86	3.55847	0.889675	0.395417	0.222423	0.142352	0.098855	0.0726284	0.0556063	0.0439357	0.0355882
705	TRANSIT 5E 3	0.0034115	1053.61	3.55607	0.889075	0.395149	0.222273	0.142255	0.0987882	0.0725796	0.0555688	0.0439062	0.0355646
706	THOR ABLESTAR DEB	0.0025457	1030.55	3.52569	0.881479	0.391773	0.220373	0.14104	0.0979446	0.0719591	0.0550937	0.0435312	0.0352608
715	THOR ABLESTAR DEB	0.0032545	966.053	3.51226	0.878123	0.390281	0.219534	0.140502	0.0975713	0.0716855	0.0548843	0.0433651	0.0351258
716	TIROS 8	0.0018951	648.491	3.3483	0.837128	0.372062	0.209286	0.133943	0.0930167	0.0683391	0.0523219	0.0413412	0.0334864
720	DELTA 1 DEB	0.0112656	654.445	3.4492	0.862359	0.383275	0.215594	0.137981	0.09582	0.0703987	0.0538988	0.0425872	0.0344955
721	SCOUT X-4 R/B	0.10866	596.14	4.64364	1.16109	0.516052	0.29028	0.18578	0.129015	0.094786	0.0725714	0.0573405	0.046446
724	SCOUT X-4 DEB	0.0381941	553.723	3.6809	0.920294	0.409026	0.230078	0.147251	0.102258	0.0751283	0.05752	0.045448	0.0368136
727	THOR AGENA D R/B	0.0014484	897.273	3.46059	0.865203	0.38454	0.216304	0.138435	0.0961357	0.0706309	0.0540764	0.0427274	0.0346095
728	GGSE 1 (GGRS)	0.0016143	889.86	3.45221	0.86311	0.383609	0.215782	0.138101	0.095903	0.0704598	0.0539459	0.0426236	0.0345256
729	SECOR 1B	0.0013676	899.541	3.4626	0.865704	0.384762	0.21643	0.138516	0.0961917	0.0706717	0.0541082	0.0427527	0.0346294
730	SOLRAD 7A	0.0015296	895.831	3.45933	0.864888	0.384399	0.216225	0.138385	0.0961009	0.0706047	0.0540569	0.0427118	0.0345967
731	GREB	0.0015524	894.887	3.45867	0.864724	0.384327	0.216184	0.138359	0.0960826	0.0705915	0.054047	0.0427037	0.03459
732	SCOUT X-4 DEB	0.053197	596.905	3.89175	0.973036	0.432467	0.243263	0.155689	0.108118	0.0794338	0.0608167	0.0480528	0.0389229
733	THOR AGENA D R/B	0.0034294	756.222	3.41427	0.85362	0.379392	0.213409	0.136582	0.0948492	0.0696851	0.0533526	0.0421555	0.0341459
734	OPS 3367 A	0.0014157	782.442	3.40429	0.851128	0.378285	0.212786	0.136184	0.0945721	0.0694817	0.0531971	0.0420321	0.0340466
735	OPS 3367 B	0.0017668	783.43	3.40774	0.851992	0.378667	0.213002	0.136321	0.094668	0.0695521	0.0532509	0.0420749	0.0340808
739	ATLAS CENTAUR 2 DEB	0.0646756	484.402	3.98404	0.996151	0.442744	0.249046	0.15939	0.110688	0.0813222	0.0622622	0.0491947	0.039848
741	THOR AGENA B R/B	0.0171292	1038.76	3.68231	0.920639	0.409179	0.230165	0.147306	0.102296	0.0751561	0.0575415	0.0454651	0.0368267
742	THOR AGENA B DEB	0.0172763	1029.04	3.69739	0.924415	0.410857	0.231108	0.147909	0.102715	0.0754643	0.0577773	0.0456514	0.036978
743	THOR AGENA B DEB	0.0174659	1025.68	3.69626	0.924134	0.410732	0.231037	0.147864	0.102684	0.0754414	0.0577596	0.0456377	0.0369665
745	THOR ABLESTAR DEB	0.0019157	1038.52	3.5305	0.88268	0.392307	0.220674	0.141232	0.098078	0.0720576	0.0551691	0.0435904	0.0353085
750	ELEKTRON 1 DEB	0.169153	391.42	5.57098	1.39297	0.619113	0.348261	0.222887	0.154783	0.113719	0.0870661	0.0687928	0.0557224
753	THOR ABLESTAR DEB	0.0029672	1033.21	3.54199	0.885553	0.393584	0.221392	0.141692	0.0983967	0.0722915	0.0553487	0.0437325	0.0354233
801	OPS 4412 (TRANSIT 9)	0.0051221	803.31	3.45066	0.86272	0.383436	0.215684	0.138038	0.0958601	0.0704279	0.0539216	0.0426048	0.0345098
805	SCOUT X-4 DEB	0.0035161	771.82	3.42216	0.855596	0.380271	0.213903	0.136899	0.0950687	0.0698464	0.0534765	0.0422534	0.0342254
809	SCOUT X-4 R/B	0.0042723	828.084	3.4554	0.863907	0.383963	0.21598	0.138228	0.0959915	0.0705244	0.0539953	0.0426636	0.0345576
812	OPS 4467 A	0.0006309	804.933	3.40878	0.85225	0.378782	0.213066	0.136363	0.0946968	0.0695737	0.053267	0.0420875	0.0340913
813	OPS 4467 B	0.0005948	807.914	3.40969	0.852478	0.378884	0.213123	0.136399	0.0947221	0.0695919	0.0532812	0.0420989	0.0341007
815	THOR AGENA D R/B	0.0011057	789.846	3.40051	0.850181	0.377863	0.212549	0.136032	0.0944667	0.0694048	0.0531377	0.0419857	0.0340085
831	ELEKTRON 3 DEB	0.158945	383.852	5.38809	1.34727	0.598794	0.33683	0.215573	0.149703	0.109987	0.0842091	0.0665354	0.0538938
870	EXPLORER 20	0.0096984	850.992	3.508	0.877055	0.389808	0.219268	0.140332	0.0974534	0.0715983	0.054818	0.043313	0.0350839
871	SCOUT X-4 R/B	0.0086459	830.348	3.50103	0.87532	0.389037	0.218834	0.140055	0.09726	0.0714565	0.0547091	0.0432268	0.0350144
876	COSMOS 44	0.0154915	570.185	3.43669	0.859236	0.381889	0.214813	0.137481	0.095473	0.0701438	0.0537038	0.0424331	0.0343711
877	SL-3 R/B	0.008241	635.314	3.39336	0.848394	0.377069	0.212102	0.135746	0.0942682	0.0692583	0.053026	0.0418978	0.0339372
893	THOR ABLESTAR R/B	0.0027136	1026.66	3.53502	0.883813	0.39281	0.220957	0.141413	0.0982035	0.07215	0.05524	0.0436467	0.0353541
897	OPS 5798 (TRANSIT 5B-4)	0.0019131	1042.38	3.53367	0.883473	0.39266	0.220872	0.141359	0.0981658	0.0721221	0.0552185	0.0436298	0.0353399
899	EXPLORER 22	0.0121851	864.171	3.55569	0.888984	0.395109	0.22225	0.14224	0.0987785	0.0725723	0.0555631	0.0439018	0.0355602
900	CALSPHERE 1	0.0026119	964.817	3.49797	0.874548	0.388694	0.218641	0.13993	0.0971742	0.0713936	0.0546604	0.0431892	0.0349832
901	OPS 5798 DEB	0.0017931	1038.81	3.52465	0.881219	0.391657	0.220309	0.140998	0.0979153	0.071938	0.0550778	0.043518	0.03525
902	CALSPHERE 2	0.0019353	1045.02	3.53672	0.884239	0.393	0.221063	0.141481	0.098251	0.0721845	0.0552665	0.0436677	0.0353706
903	OPS 5798 DEB	0.002284	955.209	3.49734	0.87439	0.388623	0.218601	0.139906	0.0971565	0.0713811	0.0546511	0.0431808	0.0349765
907	SCOUT X-4 R/B	0.0121921	870.549	3.56285	0.890777	0.395906	0.222698	0.142527	0.0989775	0.0727185	0.0556751	0.0439906	0.0356322
932	EXPLORER 25 (INJUN-4)	0.113085	523.543	4.6619	1.16558	0.518062	0.29141	0.186505	0.129517	0.0951565	0.0728537	0.0575637	0.0466267
933	SCOUT X-4 R/B	0.107199	520.603	4.58834	1.14721	0.509884	0.286813	0.18356	0.127473	0.0936541	0.0717042	0.0566551	0.0458911
953	THOR ABLESTAR R/B	0.0030375	1015.13	3.5213	0.880383	0.391287	0.2201	0.140864	0.0978228	0.0718701	0.0550255	0.0434774	0.0352167
956	THOR ABLESTAR DEB	0.0024085	992.444	3.50939	0.877405	0.389963	0.219355	0.140388	0.0974919	0.0716268	0.0548395	0.04333	0.0350976
959	OPS 6582 (TRANSIT 5E-5)	0.0042258	995.398	3.53615	0.884093	0.392937	0.221027	0.141458	0.0982352	0.0721732	0.0552573	0.0436604	0.0353652
963	EXPLORER 26 (EPE-D)	0.041817	239.224	3.57741	0.894426	0.397528	0.223611	0.143112	0.0993838	0.0730166	0.0559034	0.0441708	0.035778
965	OPS 6582 (TRANSIT 5B-5)	0.0042728	1012.84	3.54333	0.88589	0.393734	0.221477	0.141745	0.0984343	0.0723196	0.05537	0.0437496	0.0354368
967	THOR ABLESTAR DEB	0.0023323	993.405	3.51105	0.877821	0.390148	0.21946	0.140454	0.0975377	0.0716608	0.0548653	0.0433504	0.0351141
976	SCOUT X-4 DEB	0.0120291	786.134	3.51883	0.879769	0.391013	0.219946	0.140766	0.0977543	0.0718194	0.0549868	0.0434467	0.0351921
977	SCOUT X-4 DEB	0.012988	874.275	3.57095	0.892802	0.396807	0.223205	0.142851	0.0992028	0.0728835	0.0558015	0.0440905	0.035713
978	TIROS 9	0.115831	702.185	4.84339	1.21103	0.538248	0.302766	0.193772	0.134565	0.0988641	0.0756929	0.0598069	0.0484433
979	DELTA 1 R/B	0.114351	699.227	4.8226	1.20579	0.53592	0.30146	0.192934	0.133983	0.0984365	0.0753655	0.0595484	0.0482343
1099	THOR ABLESTAR DEB	0.0042519	994.043	3.53688	0.884279	0.393018	0.221074	0.141488	0.0982559	0.0721878	0.0552692	0.0436691	0.0353725
1208	SECOR 3	0.0017552	894.278	3.46175	0.865494	0.38467	0.216377	0.138482	0.0961686	0.0706545	0.0540947	0.042742	0.0346207
1244	GGSE 2	0.0018313	893.529	3.46188	0.865524	0.384682	0.216385	0.138486	0.0961714	0.0706569	0.0540968	0.0427427	0.0346225
1245	THOR AGENA D R/B	0.0019221	888.065	3.46287	0.865774	0.384792	0.216447	0.138527	0.0961993	0.070677	0.0541123	0.0427558	0.0346326
1271	OPS 4988 (GREB 6)	0.0018294	891.862	3.46256	0.865698	0.384759	0.216429	0.138515	0.0961909	0.070671	0.0541081	0.042752	0.0346293
1272	PORCUPINE 1	0.0019855	897.407	3.46677	0.866747	0.385226	0.216691	0.138683	0.0963072	0.0707566	0.0541737	0.0428036	0.034671
1291	SOLRAD 7B	0.0018741	896.907	3.46544	0.866416	0.385078	0.216608	0.138629	0.0962706	0.0707296	0.0541527	0.0427868	0.0346578
1292	GGSE 3	0.0021366	874.091	3.45415	0.863594	0.383825	0.215903	0.138178	0.0959572	0.0704989	0.0539761	0.0426481	0.0345448
1293	OSCAR 3	0.0018909	855.816	3.44596	0.861547	0.382914	0.215391	0.137851	0.0957298	0.0703321	0.0538486	0.0425468	0.034463
1312	DELTA 1 DEB	0.112051	668.396	4.76533	1.19154	0.529586	0.297894	0.190653	0.132398	0.0972722	0.0744746	0.0588441	0.047664
1313	DELTA 1 DEB	0.117752	727.972	4.89989	1.22516	0.544523	0.306297	0.196032	0.136134	0.100017	0.0765755	0.060504	0.0490087
1314	OPS 4682 (SNAPSHOT)	0.0028853	1269.55	3.64505	0.911321	0.405037	0.227835	0.145814	0.10126	0.0743951	0.0569591	0.0450054	0.036454
1315	SECOR 4 (EGRS 4)	0.0031717	1263.99	3.65471	0.913734	0.40611	0.228438	0.146201	0.101528	0.0745927	0.05711	0.045124	0.0365509
1316	OPS 4682 DEB	0.0036249	1158.27	3.60902	0.902316	0.401035	0.225583	0.144374	0.10026	0.0736604	0.0563962	0.0445602	0.0360938
1328	EXPLORER 27	0.0258795	922.441	3.74863	0.937234	0.416556	0.234313	0.149961	0.10414	0.0765112	0.0585791	0.0462849	0.0374908
1335	SL-8 DEB	0.0548618	561.308	3.89607	0.974133	0.432957	0.24354	0.155866	0.10824	0.0795239	0.0608856	0.0481075	0.0389674
1358	SCOUT X-4 R/B	0.0257264	925.691	3.74866	0.937238	0.416556	0.234314	0.149961	0.10414	0.0765109	0.0585789	0.0462848	0.0374906
1389	OPS 4682 DEB	0.0024227	1195.1	3.60164	0.900467	0.400213	0.225121	0.144078	0.100054	0.0735092	0.0562807	0.0444689	0.03602
1392	SL-8 DEB	0.0343098	487.665	3.61605	0.904095	0.401825	0.226028	0.144659	0.100457	0.0738059	0.0565079	0.0446478	0.0361653
1399	OPS 4682 DEB	0.0011094	1256	3.62386	0.906027	0.402683	0.226511	0.144967	0.100672	0.073963	0.0566285	0.0447433	0.0362425
1420	OPS 8480 (TRANSIT 5B-6)	0.0072768	1010.02	3.57082	0.892766	0.39679	0.223195	0.142845	0.0991981	0.0728809	0.0557993	0.0440881	0.0357118
1425	THOR ABLESTAR DEB	0.0073212	1019.23	3.57931	0.89489	0.397734	0.223726	0.143186	0.0994343	0.0730539	0.055932	0.0441933	0.0357972
1428	THOR ABLESTAR R/B	0.0056036	1018.36	3.55899	0.889805	0.395474	0.222455	0.142372	0.0988696	0.0726391	0.0556143	0.0439427	0.0355939
1430	TIROS 10	0.0057611	713.516	3.41492	0.853787	0.379465	0.21345	0.136609	0.094867	0.0696985	0.0533631	0.0421639	0.0341528
1433	DELTA 1 R/B	0.0044032	669.351	3.37996	0.845045	0.375581	0.211265	0.13521	0.0938964	0.0689855	0.0528169	0.0417323	0.0338034
1435	THOR ABLESTAR DEB	0.0064576	948.519	3.52357	0.880949	0.391538	0.220241	0.140955	0.0978858	0.0719164	0.0550609	0.0435053	0.0352393
1477	SL-8 DEB	0.0599914	815.771	4.10695	1.02687	0.456399	0.256727	0.164306	0.114102	0.0838303	0.0641823	0.050712	0.0410771
1478	SL-8 DEB	0.0640094	612.266	4.0433	1.01092	0.449303	0.252735	0.161752	0.112328	0.0825265	0.0631844	0.0499243	0.0404384
1479	SL-8 DEB	0.0752653	839.947	4.31217	1.07819	0.479204	0.269554	0.172515	0.119802	0.0880181	0.0673893	0.053246	0.0431291
1480	SL-8 DEB	0.0846399	752.564	4.39182	1.09813	0.488075	0.274545	0.17571	0.122021	0.0896483	0.0686369	0.0542321	0.0439281
1502	SCOUT B R/B	0.0785328	1136.25	4.53288	1.13339	0.503741	0.283357	0.181349	0.125937	0.0925251	0.0708397	0.0559724	0.0453376
1504	THOR ABLESTAR DEB	0.006468	1059.69	3.57698	0.894304	0.397474	0.22358	0.143091	0.0993695	0.0730064	0.0558959	0.0441641	0.0357735
1506	SECOR 5 (EGRS 5)	0.0787027	1134.48	4.53583	1.13413	0.504072	0.283543	0.181469	0.126021	0.0925868	0.0708867	0.0560097	0.0453679
1508	THOR ABLESTAR R/B	0.0040959	1090.69	3.57721	0.894361	0.397499	0.223594	0.143101	0.0993754	0.0730109	0.0558991	0.0441672	0.0357754
1510	DODECAPOLE 2	0.0041829	876.863	3.47584	0.869014	0.386233	0.217258	0.139046	0.0965591	0.0709421	0.0543153	0.0429156	0.0347622
1511	THOR ABLESTAR DEB	0.0068847	1077.12	3.60423	0.901121	0.400503	0.225284	0.144183	0.100127	0.0735626	0.0563214	0.0445012	0.0360461
1512	TEMPSAT 1	0.0068725	1079.3	3.59865	0.899722	0.399883	0.224935	0.143959	0.0999719	0.073449	0.0562345	0.0444323	0.0359898
1514	OPS 8464 (TRANSIT 5B-7)	0.0071164	1071.72	3.60517	0.901353	0.400607	0.225342	0.144219	0.100153	0.0735817	0.0563364	0.0445125	0.0360554
1515	NAVSPASUR ROD 1	0.0057876	1030.42	3.56734	0.891894	0.396402	0.222977	0.142706	0.0991013	0.0728096	0.0557448	0.0440456	0.0356769
1520	CALSPHERE 4(A)	0.0072137	1067.79	3.6007	0.900235	0.40011	0.225062	0.144041	0.100029	0.0734902	0.0562662	0.0444576	0.0360109
1521	THOR ABLESTAR DEB	0.0068164	1080.74	3.59572	0.898994	0.399558	0.224753	0.143842	0.0998906	0.0733891	0.0561885	0.0443964	0.0359614
1522	THOR ABLESTAR DEB	0.0069628	1077.82	3.59856	0.899702	0.399872	0.22493	0.143955	0.0999688	0.0734469	0.056233	0.0444306	0.0359892
1529	DELTA 1 DEB	0.0035891	786.689	3.42283	0.855761	0.380343	0.213945	0.136924	0.0950867	0.0698599	0.0534868	0.0422607	0.0342315
1549	SL-8 DEB	0.085007	749.306	4.40794	1.10207	0.489832	0.275531	0.176341	0.122459	0.0899702	0.0688834	0.0544265	0.0440857
1570	COSMOS 80	0.0100117	1374.37	3.77692	0.944296	0.419693	0.236078	0.151091	0.104925	0.0770874	0.0590202	0.0466332	0.0377732
1571	COSMOS 81	0.00897	1398.8	3.78902	0.94732	0.421037	0.236835	0.151575	0.105261	0.077334	0.0592091	0.0467827	0.0378946
1572	COSMOS 82	0.0074279	1426.51	3.77751	0.944437	0.419756	0.236114	0.151113	0.10494	0.0770992	0.059029	0.0466405	0.0377784
1573	COSMOS 83	0.0069859	1447.07	3.7889	0.947288	0.421022	0.236827	0.151569	0.105257	0.0773312	0.0592073	0.0467815	0.0378926
1574	COSMOS 84	0.0062513	1469.77	3.78302	0.945817	0.420368	0.236459	0.151334	0.105093	0.0772116	0.0591152	0.0467086	0.037834
1575	SL-8 R/B	0.0097844	1358.83	3.77875	0.94475	0.419896	0.236192	0.151163	0.104975	0.0771244	0.0590485	0.0466559	0.037791
1576	VANGUARD DEB	0.145308	627.846	5.32501	1.33155	0.591818	0.332901	0.213056	0.147957	0.108702	0.0832266	0.0657587	0.0532649
1577	PORCUPINE 2	0.0071686	1068.24	3.60045	0.900173	0.400081	0.225047	0.14403	0.100021	0.0734853	0.0562625	0.0444545	0.0360082
1580	OPS 8068	0.0233587	629.273	3.54774	0.886997	0.394227	0.221754	0.141923	0.0985581	0.07241	0.0554389	0.0438038	0.0354816
1583	THOR ALTAIR R/B	0.0160613	588.499	3.46412	0.866088	0.384933	0.216527	0.138578	0.0962344	0.0707032	0.0541322	0.0427711	0.0346454
1584	COSMOS 86	0.0211681	1290.63	3.87149	0.967944	0.430204	0.24199	0.154874	0.107552	0.0790175	0.0604981	0.047801	0.0387186
1585	COSMOS 87	0.0201785	1316.62	3.8753	0.968898	0.430626	0.242229	0.155027	0.107658	0.0790957	0.0605578	0.0478481	0.0387572
1586	COSMOS 88	0.0189201	1343.49	3.87764	0.969476	0.430885	0.242374	0.15512	0.107722	0.079143	0.0605943	0.0478766	0.0387804
1587	COSMOS 89	0.0167696	1378.55	3.85877	0.964756	0.428788	0.241194	0.154365	0.107198	0.0787582	0.0602989	0.047644	0.0385916
1588	COSMOS 90	0.0160658	1402.5	3.87153	0.967954	0.430207	0.241993	0.154876	0.107553	0.0790188	0.0604991	0.0478016	0.0387197
1589	SL-8 R/B	0.0163172	1407	3.87862	0.969726	0.430995	0.242436	0.155159	0.10775	0.0791632	0.0606095	0.047889	0.03879
1590	SL-8 DEB	0.0171723	1334.62	3.85045	0.962678	0.427863	0.240674	0.154032	0.106967	0.0785881	0.060169	0.0475413	0.0385084
1591	SL-8 DEB	0.0151466	1377.57	3.83944	0.959926	0.426639	0.239986	0.153592	0.106661	0.0783633	0.0599972	0.047405	0.0383985
1608	THOR ABLESTAR DEB	0.002098	938.617	3.48752	0.871937	0.387532	0.217988	0.139513	0.0968839	0.0711805	0.0544979	0.0430599	0.0348791
1613	OV1-2	0.122313	402.05	4.76044	1.19023	0.529018	0.297574	0.190449	0.132256	0.0971676	0.0743941	0.0587811	0.0476125
1616	ATLAS D R/B	0.109145	399.876	4.55167	1.13803	0.50581	0.28452	0.182094	0.126455	0.0929054	0.0711307	0.0562025	0.045524
1617	SL-8 DEB	0.021668	1360.66	3.91607	0.979101	0.435163	0.244781	0.15666	0.108792	0.0799288	0.0611958	0.0483523	0.0391656
1618	SL-8 DEB	0.0225136	1371.19	3.93	0.982581	0.436708	0.24565	0.157216	0.109178	0.0802128	0.0614131	0.0485242	0.0393043
1634	SL-8 DEB	0.084336	812.703	4.44194	1.11066	0.493641	0.277676	0.177714	0.123412	0.0906703	0.0694195	0.0548504	0.0444289
1641	OV2-1	0.0019029	705.058	3.38404	0.846063	0.376034	0.21152	0.135373	0.0940095	0.0690682	0.0528806	0.0417824	0.033844
1642	TITAN 3C TRANSTAGE DEB	0.0025446	617.526	3.34946	0.837418	0.372191	0.209358	0.13399	0.0930486	0.0683625	0.0523404	0.0413554	0.0334984
1646	TITAN 3C TRANSTAGE DEB	0.000244	656.681	3.34519	0.836351	0.371717	0.209092	0.133819	0.0929304	0.0682752	0.0522738	0.0413028	0.0334551
1653	TITAN 3C TRANSTAGE DEB	0.0041923	659.899	3.38662	0.84671	0.376321	0.211682	0.135477	0.0940811	0.0691213	0.0529213	0.041814	0.0338696
1668	TITAN 3C TRANSTAGE DEB	0.0016981	638.526	3.34329	0.835877	0.371506	0.208973	0.133743	0.0928773	0.0682364	0.0522436	0.041279	0.0334364
1671	TITAN 3C TRANSTAGE DEB	0.0054354	685.374	3.41093	0.852791	0.379023	0.213201	0.136449	0.0947564	0.069617	0.0533008	0.042114	0.0341124
1672	TITAN 3C TRANSTAGE DEB	0.0073081	593.428	3.38409	0.846076	0.37604	0.211523	0.135375	0.0940111	0.0690693	0.0528812	0.041783	0.033844
1680	TITAN 3C TRANSTAGE DEB	0.0021866	669.724	3.3635	0.84093	0.373752	0.210237	0.134552	0.0934392	0.068649	0.05256	0.0415288	0.0336388
1682	TITAN 3C TRANSTAGE DEB	0.0055731	642.052	3.39208	0.848074	0.376928	0.212023	0.135695	0.0942328	0.0692325	0.0530064	0.0418821	0.0339245
1684	TITAN 3C TRANSTAGE DEB	0.0185838	653.828	3.5343	0.883641	0.392736	0.220914	0.141386	0.0981849	0.0721362	0.0552294	0.043638	0.0353467
1716	TITAN 3C TRANSTAGE DEB	0.0040309	686.892	3.396	0.849058	0.377364	0.212268	0.135852	0.0943419	0.0693128	0.0530678	0.0419297	0.0339633
1722	TITAN 3C TRANSTAGE DEB	0.0029233	675.535	3.37831	0.84463	0.375396	0.211161	0.135144	0.09385	0.0689512	0.0527911	0.0417114	0.033787
1726	EXPLORER 29 (GEOS 1)	0.071955	1112.69	4.44289	1.11081	0.493709	0.277714	0.177737	0.123429	0.0906824	0.0694291	0.054858	0.0444348
1729	DELTA 1 R/B	0.0715511	1114	4.43879	1.10981	0.493256	0.277459	0.177575	0.123317	0.0906003	0.0693655	0.054808	0.0443942
1738	EXPLORER 30	0.0141286	656.138	3.47822	0.869614	0.3865	0.217408	0.139142	0.0966266	0.0709908	0.0543523	0.0429455	0.0347861
1739	SCOUT X-4 R/B	0.0075932	665.948	3.40247	0.850675	0.378082	0.212672	0.136111	0.0945216	0.069445	0.0531687	0.0420099	0.0340284
1778	A-1 (ASTERIX)	0.0751052	525.837	4.14434	1.03621	0.460544	0.259057	0.165798	0.115137	0.0845915	0.0647649	0.0511726	0.0414496
1804	ALOUETTE 2	0.134384	498.612	5.02374	1.25612	0.55828	0.31404	0.200987	0.139574	0.102545	0.0785108	0.0620335	0.0502475
1805	DIAMANT R/B	0.0618847	515.071	3.95851	0.989705	0.439881	0.247434	0.15836	0.109971	0.0807962	0.0618588	0.0488765	0.0395909
1806	EXPLORER 31 (ISIS-X)	0.143424	501.03	5.15878	1.28989	0.573291	0.322484	0.206391	0.143327	0.105302	0.0806222	0.0637017	0.0515987
1807	THOR AGENA B R/B	0.134947	500.323	5.01251	1.25329	0.557032	0.313337	0.200537	0.139262	0.102315	0.0783348	0.0618949	0.0501349
1814	FR 1	0.000566	665.025	3.34262	0.835709	0.37143	0.208931	0.133716	0.0928586	0.0682228	0.0522335	0.0412708	0.0334292
1815	SCOUT X-4 R/B	0.0006322	624.416	3.31998	0.830049	0.368915	0.207516	0.132811	0.0922296	0.0677606	0.0518794	0.0409914	0.0332035
1829	TITAN 3C TRANSTAGE DEB	0.0030072	618.569	3.35338	0.838399	0.372627	0.209603	0.134147	0.0931578	0.068443	0.0524014	0.0414035	0.0335369
1833	TITAN 3C TRANSTAGE DEB	0.0077924	644.738	3.41619	0.854103	0.379607	0.21353	0.136659	0.0949028	0.0697242	0.0533831	0.0421793	0.0341652
1835	TITAN 3C TRANSTAGE DEB	0.0015563	583.091	3.32302	0.830809	0.369254	0.207706	0.132932	0.0923144	0.067823	0.0519273	0.0410293	0.0332333
1859	TITAN 3C TRANSTAGE DEB	0.0069168	691.359	3.42948	0.857425	0.381084	0.21436	0.137191	0.0952717	0.0699959	0.0535905	0.0423438	0.0342977
1864	OPS 1509 (TRANSIT 10)	0.0108796	887.173	3.53929	0.884886	0.393287	0.221225	0.141585	0.0983228	0.0722372	0.0553073	0.0436997	0.0353966
1865	SCOUT A R/B	0.0112575	891.452	3.5619	0.89054	0.395801	0.222639	0.14249	0.0989516	0.0726989	0.0556601	0.043979	0.035623
1883	TITAN 3C TRANSTAGE DEB	0.0021901	548.604	3.31243	0.82816	0.368075	0.207043	0.132508	0.0920195	0.0676068	0.0517613	0.0408979	0.0331271
1915	TITAN 3C TRANSTAGE DEB	0.0030108	688.571	3.38321	0.845857	0.375941	0.211468	0.13534	0.0939864	0.0690512	0.0528678	0.0417719	0.0338359
1931	THOR ALTAIR DEB	0.0253194	610.859	3.55756	0.889464	0.395323	0.222371	0.142317	0.0988316	0.0726114	0.0555932	0.0439258	0.0355794
1942	THOR ABLESTAR DEB	0.0335154	961.907	3.85226	0.963154	0.428076	0.240794	0.154108	0.10702	0.0786272	0.0601991	0.0475645	0.0385276
1943	THOR ABLESTAR DEB	0.0065438	771.123	3.44108	0.860326	0.382372	0.215086	0.137655	0.0955942	0.0702328	0.0537723	0.0424862	0.0344143
1948	THOR AGENA B DEB	0.0867856	481.311	4.24399	1.06116	0.47164	0.2653	0.169793	0.117912	0.0866291	0.0663255	0.0524053	0.0424492
1951	THOR AGENA B DEB	0.0878214	479.351	4.27077	1.06785	0.47461	0.26697	0.170862	0.118654	0.0871749	0.066743	0.0527352	0.0427162
1952	OPS 1593 (TRANSIT 11)	0.0218081	845.461	3.64677	0.91176	0.405232	0.227944	0.145885	0.101309	0.0744312	0.0569865	0.0450267	0.0364715
1953	SCOUT A R/B	0.0230248	846.014	3.66559	0.916463	0.407322	0.229121	0.146637	0.101832	0.074815	0.0572806	0.0452589	0.0366596
1959	TITAN 3C TRANSTAGE DEB	0.0065439	663.582	3.40827	0.852127	0.378728	0.213035	0.136343	0.0946833	0.069563	0.0532598	0.0420817	0.0340865
1961	TITAN 3C TRANSTAGE DEB	0.0005731	587.16	3.31531	0.828881	0.368396	0.207224	0.132624	0.0921004	0.0676653	0.0518069	0.0409339	0.0331564
1964	TITAN 3C TRANSTAGE DEB	0.0195001	687.596	3.55396	0.888551	0.394918	0.222143	0.142172	0.0987302	0.0725368	0.055536	0.0438805	0.0355437
